,Gene_stable_ID,Gene_stable_ID_version,Gene_name,Display_name,ENSP
1891,ENSG00000105429,ENSG00000105429.13,MEGF8,MEGF8,ENSP00000251268
1892,ENSG00000105438,ENSG00000105438.9,KDELR1,KDELR1,ENSP00000329471
1893,ENSG00000105443,ENSG00000105443.15,CYTH2,CYTH2,ENSP00000408236
1894,ENSG00000105447,ENSG00000105447.13,GRWD1,GRWD1,ENSP00000253237
1895,ENSG00000105472,ENSG00000105472.13,CLEC11A,CLEC11A,ENSP00000250340
1896,ENSG00000105483,ENSG00000105483.18,CARD8,CARD8,ENSP00000375767
1897,ENSG00000105486,ENSG00000105486.14,LIG1,LIG1,ENSP00000263274
1898,ENSG00000105497,ENSG00000105497.8,ZNF175,ZNF175,ENSP00000262259
1899,ENSG00000105514,ENSG00000105514.8,RAB3D,RAB3D,ENSP00000222120
1900,ENSG00000105516,ENSG00000105516.11,DBP,DBP,ENSP00000222122
1901,ENSG00000105518,ENSG00000105518.14,TMEM205,TMEM205,ENSP00000346954
1902,ENSG00000105519,ENSG00000105519.18,CAPS,CAPS,ENSP00000484912
1903,ENSG00000105538,ENSG00000105538.10,RASIP1,RASIP1,ENSP00000222145
1904,ENSG00000105552,ENSG00000105552.15,BCAT2,BCAT2,ENSP00000322991
1905,ENSG00000105556,ENSG00000105556.12,MIER2,MIER2,ENSP00000264819
1906,ENSG00000105559,ENSG00000105559.12,PLEKHA4,PLEKHA4,ENSP00000263265
1907,ENSG00000105568,ENSG00000105568.18,PPP2R1A,PPP2R1A,ENSP00000324804
1908,ENSG00000105576,ENSG00000105576.16,TNPO2,TNPO2,ENSP00000407182
1909,ENSG00000105583,ENSG00000105583.11,WDR83OS,WDR83OS,ENSP00000468969
1910,ENSG00000105607,ENSG00000105607.13,GCDH,GCDH,ENSP00000222214
1911,ENSG00000105612,ENSG00000105612.9,DNASE2,DNASE2,ENSP00000222219
1912,ENSG00000105617,ENSG00000105617.4,LENG1,LENG1,ENSP00000222224
1913,ENSG00000105618,ENSG00000105618.14,PRPF31,PRPF31,ENSP00000324122
1914,ENSG00000105619,ENSG00000105619.14,TFPT,TFPT,ENSP00000375639
1915,ENSG00000105639,ENSG00000105639.20,JAK3,JAK3,ENSP00000391676
1916,ENSG00000105643,ENSG00000105643.11,ARRDC2,ARRDC2,ENSP00000222250
1917,ENSG00000105647,ENSG00000105647.19,PIK3R2,PIK3R2,ENSP00000222254
1918,ENSG00000105649,ENSG00000105649.10,RAB3A,RAB3A,ENSP00000222256
1919,ENSG00000105655,ENSG00000105655.19,ISYNA1,ISYNA1,ENSP00000337746
1920,ENSG00000105656,ENSG00000105656.13,ELL,ELL,ENSP00000262809
1921,ENSG00000105662,ENSG00000105662.16,CRTC1,CRTC1,ENSP00000345001
1922,ENSG00000105669,ENSG00000105669.14,COPE,COPE,ENSP00000262812
1923,ENSG00000105671,ENSG00000105671.12,DDX49,DDX49,ENSP00000247003
1924,ENSG00000105672,ENSG00000105672.14,ETV2,ETV2,ENSP00000384524
1925,ENSG00000105676,ENSG00000105676.14,ARMC6,ARMC6,ENSP00000444156
1926,ENSG00000105677,ENSG00000105677.12,TMEM147,TMEM147,ENSP00000222284
1927,ENSG00000105698,ENSG00000105698.16,USF2,USF2,ENSP00000222305
1928,ENSG00000105699,ENSG00000105699.17,LSR,LSR,ENSP00000480821
1929,ENSG00000105700,ENSG00000105700.11,KXD1,KXD1,ENSP00000472836
1930,ENSG00000105701,ENSG00000105701.16,FKBP8,FKBP8,ENSP00000476767
1931,ENSG00000105705,ENSG00000105705.16,SUGP1,SUGP1,ENSP00000247001
1932,ENSG00000105711,ENSG00000105711.14,SCN1B,SCN1B,ENSP00000396915
1933,ENSG00000105722,ENSG00000105722.10,ERF,ERF,ENSP00000222329
1934,ENSG00000105723,ENSG00000105723.13,GSK3A,GSK3A,ENSP00000222330
1935,ENSG00000105726,ENSG00000105726.17,ATP13A1,ATP13A1,ENSP00000349877
1936,ENSG00000105732,ENSG00000105732.13,ZNF574,ZNF574,ENSP00000469029
1937,ENSG00000105738,ENSG00000105738.11,SIPA1L3,SIPA1L3,ENSP00000222345
1938,ENSG00000105750,ENSG00000105750.15,ZNF85,ZNF85,ENSP00000329793
1939,ENSG00000105755,ENSG00000105755.8,ETHE1,ETHE1,ENSP00000292147
1940,ENSG00000105771,ENSG00000105771.14,SMG9,SMG9,ENSP00000270066
1941,ENSG00000105778,ENSG00000105778.19,AVL9,AVL9,ENSP00000315568
1942,ENSG00000105793,ENSG00000105793.16,GTPBP10,GTPBP10,ENSP00000222511
1943,ENSG00000105810,ENSG00000105810.10,CDK6,CDK6,ENSP00000265734
1944,ENSG00000105819,ENSG00000105819.14,PMPCB,PMPCB,ENSP00000249269
1945,ENSG00000105821,ENSG00000105821.15,DNAJC2,DNAJC2,ENSP00000368565
1946,ENSG00000105829,ENSG00000105829.13,BET1,BET1,ENSP00000222547
1947,ENSG00000105835,ENSG00000105835.13,NAMPT,NAMPT,ENSP00000222553
1948,ENSG00000105851,ENSG00000105851.11,PIK3CG,PIK3CG,ENSP00000352121
1949,ENSG00000105854,ENSG00000105854.13,PON2,PON2,ENSP00000222572
1950,ENSG00000105856,ENSG00000105856.14,HBP1,HBP1,ENSP00000222574
1951,ENSG00000105865,ENSG00000105865.11,DUS4L,DUS4L,ENSP00000265720
1952,ENSG00000105866,ENSG00000105866.15,SP4,SP4,ENSP00000222584
1953,ENSG00000105875,ENSG00000105875.15,WDR91,WDR91,ENSP00000346466
1954,ENSG00000105879,ENSG00000105879.12,CBLL1,CBLL1,ENSP00000401277
1955,ENSG00000105887,ENSG00000105887.11,MTPN,MTPN,ENSP00000376800
1956,ENSG00000105926,ENSG00000105926.16,MPP6,MPP6,ENSP00000222644
1957,ENSG00000105939,ENSG00000105939.14,ZC3HAV1,ZC3HAV1,ENSP00000242351
1958,ENSG00000105953,ENSG00000105953.15,OGDH,OGDH,ENSP00000222673
1959,ENSG00000105963,ENSG00000105963.15,ADAP1,ADAP1,ENSP00000442682
1960,ENSG00000105983,ENSG00000105983.23,LMBR1,LMBR1,ENSP00000326604
1961,ENSG00000105993,ENSG00000105993.15,DNAJB6,DNAJB6,ENSP00000262177
1962,ENSG00000106003,ENSG00000106003.13,LFNG,LFNG,ENSP00000222725
1963,ENSG00000106009,ENSG00000106009.16,BRAT1,BRAT1,ENSP00000339637
1964,ENSG00000106012,ENSG00000106012.18,IQCE,IQCE,ENSP00000480715
1965,ENSG00000106028,ENSG00000106028.11,SSBP1,SSBP1,ENSP00000419665
1966,ENSG00000106049,ENSG00000106049.9,HIBADH,HIBADH,ENSP00000265395
1967,ENSG00000106052,ENSG00000106052.14,TAX1BP1,TAX1BP1,ENSP00000379612
1968,ENSG00000106069,ENSG00000106069.23,CHN2,CHN2,ENSP00000222792
1969,ENSG00000106077,ENSG00000106077.19,ABHD11,ABHD11,ENSP00000222800
1970,ENSG00000106080,ENSG00000106080.11,FKBP14,FKBP14,ENSP00000222803
1971,ENSG00000106086,ENSG00000106086.20,PLEKHA8,PLEKHA8,ENSP00000397947
1972,ENSG00000106089,ENSG00000106089.12,STX1A,STX1A,ENSP00000222812
1973,ENSG00000106100,ENSG00000106100.11,NOD1,NOD1,ENSP00000222823
1974,ENSG00000106123,ENSG00000106123.12,EPHB6,EPHB6,ENSP00000481994
1975,ENSG00000106144,ENSG00000106144.20,CASP2,CASP2,ENSP00000312664
1976,ENSG00000106211,ENSG00000106211.10,HSPB1,HSPB1,ENSP00000248553
1977,ENSG00000106244,ENSG00000106244.13,PDAP1,PDAP1,ENSP00000222968
1978,ENSG00000106245,ENSG00000106245.11,BUD31,BUD31,ENSP00000386023
1979,ENSG00000106246,ENSG00000106246.18,PTCD1,PTCD1,ENSP00000292478
1980,ENSG00000106261,ENSG00000106261.17,ZKSCAN1,ZKSCAN1,ENSP00000323148
1981,ENSG00000106263,ENSG00000106263.18,EIF3B,EIF3B,ENSP00000354125
1982,ENSG00000106266,ENSG00000106266.11,SNX8,SNX8,ENSP00000222990
1983,ENSG00000106268,ENSG00000106268.16,NUDT1,NUDT1,ENSP00000380241
1984,ENSG00000106290,ENSG00000106290.15,TAF6,TAF6,ENSP00000399982
1985,ENSG00000106299,ENSG00000106299.8,WASL,WASL,ENSP00000223023
1986,ENSG00000106305,ENSG00000106305.10,AIMP2,AIMP2,ENSP00000223029
1987,ENSG00000106330,ENSG00000106330.12,MOSPD3,MOSPD3,ENSP00000377522
1988,ENSG00000106333,ENSG00000106333.13,PCOLCE,PCOLCE,ENSP00000223061
1989,ENSG00000106344,ENSG00000106344.8,RBM28,RBM28,ENSP00000223073
1990,ENSG00000106346,ENSG00000106346.11,USP42,USP42,ENSP00000301962
1991,ENSG00000106348,ENSG00000106348.18,IMPDH1,IMPDH1,ENSP00000345096
1992,ENSG00000106351,ENSG00000106351.13,AGFG2,AGFG2,ENSP00000300176
1993,ENSG00000106355,ENSG00000106355.10,LSM5,LSM5,ENSP00000410758
1994,ENSG00000106367,ENSG00000106367.15,AP1S1,AP1S1,ENSP00000336666
1995,ENSG00000106392,ENSG00000106392.11,C1GALT1,C1GALT1,ENSP00000389176
1996,ENSG00000106397,ENSG00000106397.12,PLOD3,PLOD3,ENSP00000223127
1997,ENSG00000106399,ENSG00000106399.11,RPA3,RPA3,ENSP00000223129
1998,ENSG00000106400,ENSG00000106400.12,ZNHIT1,ZNHIT1,ENSP00000304593
1999,ENSG00000106404,ENSG00000106404.14,CLDN15,CLDN15,ENSP00000385300
2000,ENSG00000106415,ENSG00000106415.13,GLCCI1,GLCCI1,ENSP00000223145
2001,ENSG00000106443,ENSG00000106443.17,PHF14,PHF14,ENSP00000385795
2002,ENSG00000106459,ENSG00000106459.15,NRF1,NRF1,ENSP00000376924
2003,ENSG00000106460,ENSG00000106460.19,TMEM106B,TMEM106B,ENSP00000379901
2004,ENSG00000106462,ENSG00000106462.12,EZH2,EZH2,ENSP00000320147
2005,ENSG00000106477,ENSG00000106477.20,CEP41,CEP41,ENSP00000223208
2006,ENSG00000106479,ENSG00000106479.11,ZNF862,ZNF862,ENSP00000223210
2007,ENSG00000106484,ENSG00000106484.16,MEST,MEST,ENSP00000223215
2008,ENSG00000106524,ENSG00000106524.9,ANKMY2,ANKMY2,ENSP00000303570
2009,ENSG00000106546,ENSG00000106546.14,AHR,AHR,ENSP00000242057
2010,ENSG00000106554,ENSG00000106554.13,CHCHD3,CHCHD3,ENSP00000262570
2011,ENSG00000106560,ENSG00000106560.11,GIMAP2,GIMAP2,ENSP00000223293
2012,ENSG00000106588,ENSG00000106588.12,PSMA2,PSMA2,ENSP00000223321
2013,ENSG00000106591,ENSG00000106591.4,MRPL32,MRPL32,ENSP00000223324
2014,ENSG00000106603,ENSG00000106603.20,COA1,COA1,ENSP00000379218
2015,ENSG00000106605,ENSG00000106605.11,BLVRA,BLVRA,ENSP00000385757
2016,ENSG00000106608,ENSG00000106608.17,URGCP,URGCP,ENSP00000396918
2017,ENSG00000106609,ENSG00000106609.16,TMEM248,TMEM248,ENSP00000340668
2018,ENSG00000106615,ENSG00000106615.10,RHEB,RHEB,ENSP00000262187
2019,ENSG00000106617,ENSG00000106617.15,PRKAG2,PRKAG2,ENSP00000287878
2020,ENSG00000106624,ENSG00000106624.11,AEBP1,AEBP1,ENSP00000223357
2021,ENSG00000106628,ENSG00000106628.12,POLD2,POLD2,ENSP00000480186
2022,ENSG00000106635,ENSG00000106635.8,BCL7B,BCL7B,ENSP00000411073
2023,ENSG00000106636,ENSG00000106636.9,YKT6,YKT6,ENSP00000223369
2024,ENSG00000106638,ENSG00000106638.17,TBL2,TBL2,ENSP00000307260
2025,ENSG00000106665,ENSG00000106665.16,CLIP2,CLIP2,ENSP00000223398
2026,ENSG00000106682,ENSG00000106682.16,EIF4H,EIF4H,ENSP00000265753
2027,ENSG00000106683,ENSG00000106683.15,LIMK1,LIMK1,ENSP00000336740
2028,ENSG00000106723,ENSG00000106723.17,SPIN1,SPIN1,ENSP00000365019
2029,ENSG00000106733,ENSG00000106733.21,NMRK1,NMRK1,ENSP00000354387
2030,ENSG00000106771,ENSG00000106771.13,TMEM245,TMEM245,ENSP00000363714
2031,ENSG00000106780,ENSG00000106780.9,MEGF9,MEGF9,ENSP00000363040
2032,ENSG00000106785,ENSG00000106785.15,TRIM14,TRIM14,ENSP00000344208
2033,ENSG00000106799,ENSG00000106799.13,TGFBR1,TGFBR1,ENSP00000364133
2034,ENSG00000106803,ENSG00000106803.10,SEC61B,SEC61B,ENSP00000223641
2035,ENSG00000106829,ENSG00000106829.20,TLE4,TLE4,ENSP00000365720
2036,ENSG00000106868,ENSG00000106868.17,SUSD1,SUSD1,ENSP00000363382
2037,ENSG00000106948,ENSG00000106948.17,AKNA,AKNA,ENSP00000303769
2038,ENSG00000106952,ENSG00000106952.8,TNFSF8,TNFSF8,ENSP00000223795
2039,ENSG00000106991,ENSG00000106991.14,ENG,ENG,ENSP00000362299
2040,ENSG00000106992,ENSG00000106992.19,AK1,AK1,ENSP00000362271
2041,ENSG00000106993,ENSG00000106993.12,CDC37L1,CDC37L1,ENSP00000371278
2042,ENSG00000107020,ENSG00000107020.10,PLGRKT,PLGRKT,ENSP00000223864
2043,ENSG00000107021,ENSG00000107021.16,TBC1D13,TBC1D13,ENSP00000361731
2044,ENSG00000107036,ENSG00000107036.12,RIC1,RIC1,ENSP00000416696
2045,ENSG00000107099,ENSG00000107099.17,DOCK8,DOCK8,ENSP00000394888
2046,ENSG00000107104,ENSG00000107104.20,KANK1,KANK1,ENSP00000477725
2047,ENSG00000107140,ENSG00000107140.16,TESK1,TESK1,ENSP00000481045
2048,ENSG00000107164,ENSG00000107164.16,FUBP3,FUBP3,ENSP00000318177
2049,ENSG00000107175,ENSG00000107175.12,CREB3,CREB3,ENSP00000342136
2050,ENSG00000107185,ENSG00000107185.10,RGP1,RGP1,ENSP00000367318
2051,ENSG00000107201,ENSG00000107201.11,DDX58,DDX58,ENSP00000369213
2052,ENSG00000107242,ENSG00000107242.20,PIP5K1B,PIP5K1B,ENSP00000265382
2053,ENSG00000107262,ENSG00000107262.26,BAG1,BAG1,ENSP00000420514
2054,ENSG00000107263,ENSG00000107263.19,RAPGEF1,RAPGEF1,ENSP00000361263
2055,ENSG00000107281,ENSG00000107281.10,NPDC1,NPDC1,ENSP00000360660
2056,ENSG00000107290,ENSG00000107290.14,SETX,SETX,ENSP00000224140
2057,ENSG00000107331,ENSG00000107331.17,ABCA2,ABCA2,ENSP00000344155
2058,ENSG00000107341,ENSG00000107341.5,UBE2R2,UBE2R2,ENSP00000263228
2059,ENSG00000107362,ENSG00000107362.14,ABHD17B,ABHD17B,ENSP00000366240
2060,ENSG00000107371,ENSG00000107371.14,EXOSC3,EXOSC3,ENSP00000323046
2061,ENSG00000107372,ENSG00000107372.13,ZFAND5,ZFAND5,ENSP00000237937
2062,ENSG00000107404,ENSG00000107404.20,DVL1,DVL1,ENSP00000368169
2063,ENSG00000107438,ENSG00000107438.9,PDLIM1,PDLIM1,ENSP00000360305
2064,ENSG00000107443,ENSG00000107443.16,CCNJ,CCNJ,ENSP00000435373
2065,ENSG00000107485,ENSG00000107485.18,GATA3,GATA3,ENSP00000368632
2066,ENSG00000107521,ENSG00000107521.20,HPS1,HPS1,ENSP00000326649
2067,ENSG00000107537,ENSG00000107537.14,PHYH,PHYH,ENSP00000263038
2068,ENSG00000107554,ENSG00000107554.17,DNMBP,DNMBP,ENSP00000315659
2069,ENSG00000107560,ENSG00000107560.12,RAB11FIP2,RAB11FIP2,ENSP00000347839
2070,ENSG00000107566,ENSG00000107566.14,ERLIN1,ERLIN1,ENSP00000410964
2071,ENSG00000107581,ENSG00000107581.13,EIF3A,EIF3A,ENSP00000358140
2072,ENSG00000107611,ENSG00000107611.16,CUBN,CUBN,ENSP00000367064
2073,ENSG00000107614,ENSG00000107614.22,TRDMT1,TRDMT1,ENSP00000367030
2074,ENSG00000107625,ENSG00000107625.14,DDX50,DDX50,ENSP00000362687
2075,ENSG00000107643,ENSG00000107643.16,MAPK8,MAPK8,ENSP00000378974
2076,ENSG00000107651,ENSG00000107651.14,SEC23IP,SEC23IP,ENSP00000358071
2077,ENSG00000107669,ENSG00000107669.18,ATE1,ATE1,ENSP00000224652
2078,ENSG00000107672,ENSG00000107672.15,NSMCE4A,NSMCE4A,ENSP00000358019
2079,ENSG00000107679,ENSG00000107679.14,PLEKHA1,PLEKHA1,ENSP00000357986
2080,ENSG00000107736,ENSG00000107736.22,CDH23,CDH23,ENSP00000381768
2081,ENSG00000107742,ENSG00000107742.13,SPOCK2,SPOCK2,ENSP00000362201
2082,ENSG00000107745,ENSG00000107745.19,MICU1,MICU1,ENSP00000354415
2083,ENSG00000107758,ENSG00000107758.16,PPP3CB,PPP3CB,ENSP00000378306
2084,ENSG00000107771,ENSG00000107771.17,CCSER2,CCSER2,ENSP00000361160
2085,ENSG00000107789,ENSG00000107789.16,MINPP1,MINPP1,ENSP00000361064
2086,ENSG00000107796,ENSG00000107796.13,ACTA2,ACTA2,ENSP00000402373
2087,ENSG00000107798,ENSG00000107798.18,LIPA,LIPA,ENSP00000337354
2088,ENSG00000107816,ENSG00000107816.17,LZTS2,LZTS2,ENSP00000359240
2089,ENSG00000107819,ENSG00000107819.13,SFXN3,SFXN3,ENSP00000224807
2090,ENSG00000107829,ENSG00000107829.15,FBXW4,FBXW4,ENSP00000359149
2091,ENSG00000107833,ENSG00000107833.10,NPM3,NPM3,ENSP00000359128
2092,ENSG00000107854,ENSG00000107854.6,TNKS2,TNKS2,ENSP00000360689
2093,ENSG00000107862,ENSG00000107862.6,GBF1,GBF1,ENSP00000359000
2094,ENSG00000107863,ENSG00000107863.19,ARHGAP21,ARHGAP21,ENSP00000379709
2095,ENSG00000107864,ENSG00000107864.15,CPEB3,CPEB3,ENSP00000482128
2096,ENSG00000107872,ENSG00000107872.14,FBXL15,FBXL15,ENSP00000224862
2097,ENSG00000107874,ENSG00000107874.11,CUEDC2,CUEDC2,ENSP00000358953
2098,ENSG00000107882,ENSG00000107882.12,SUFU,SUFU,ENSP00000358918
2099,ENSG00000107890,ENSG00000107890.17,ANKRD26,ANKRD26,ENSP00000365255
2100,ENSG00000107897,ENSG00000107897.20,ACBD5,ACBD5,ENSP00000379568
2101,ENSG00000107902,ENSG00000107902.14,LHPP,LHPP,ENSP00000357835
2102,ENSG00000107929,ENSG00000107929.15,LARP4B,LARP4B,ENSP00000482767
2103,ENSG00000107937,ENSG00000107937.19,GTPBP4,GTPBP4,ENSP00000354040
2104,ENSG00000107938,ENSG00000107938.18,EDRF1,EDRF1,ENSP00000349244
2105,ENSG00000107949,ENSG00000107949.17,BCCIP,BCCIP,ENSP00000357748
2106,ENSG00000107951,ENSG00000107951.15,MTPAP,MTPAP,ENSP00000263063
2107,ENSG00000107954,ENSG00000107954.10,NEURL1,NEURL1,ENSP00000358795
2108,ENSG00000107957,ENSG00000107957.16,SH3PXD2A,SH3PXD2A,ENSP00000348215
2109,ENSG00000107959,ENSG00000107959.17,PITRM1,PITRM1,ENSP00000370377
2110,ENSG00000107968,ENSG00000107968.10,MAP3K8,MAP3K8,ENSP00000263056
2111,ENSG00000108010,ENSG00000108010.12,GLRX3,GLRX3,ENSP00000357633
2112,ENSG00000108039,ENSG00000108039.18,XPNPEP1,XPNPEP1,ENSP00000421566
2113,ENSG00000108055,ENSG00000108055.10,SMC3,SMC3,ENSP00000354720
2114,ENSG00000108061,ENSG00000108061.12,SHOC2,SHOC2,ENSP00000358464
2115,ENSG00000108064,ENSG00000108064.11,TFAM,TFAM,ENSP00000420588
2116,ENSG00000108091,ENSG00000108091.11,CCDC6,CCDC6,ENSP00000263102
2117,ENSG00000108094,ENSG00000108094.16,CUL2,CUL2,ENSP00000444856
2118,ENSG00000108100,ENSG00000108100.18,CCNY,CCNY,ENSP00000363836
2119,ENSG00000108106,ENSG00000108106.14,UBE2S,UBE2S,ENSP00000264552
2120,ENSG00000108175,ENSG00000108175.18,ZMIZ1,ZMIZ1,ENSP00000334474
2121,ENSG00000108179,ENSG00000108179.14,PPIF,PPIF,ENSP00000225174
2122,ENSG00000108187,ENSG00000108187.16,PBLD,PBLD,ENSP00000351619
2123,ENSG00000108219,ENSG00000108219.15,TSPAN14,TSPAN14,ENSP00000396270
2124,ENSG00000108256,ENSG00000108256.9,NUFIP2,NUFIP2,ENSP00000225388
2125,ENSG00000108262,ENSG00000108262.16,GIT1,GIT1,ENSP00000378338
2126,ENSG00000108306,ENSG00000108306.13,FBXL20,FBXL20,ENSP00000264658
2127,ENSG00000108312,ENSG00000108312.15,UBTF,UBTF,ENSP00000302640
2128,ENSG00000108344,ENSG00000108344.15,PSMD3,PSMD3,ENSP00000264639
2129,ENSG00000108349,ENSG00000108349.17,CASC3,CASC3,ENSP00000264645
2130,ENSG00000108384,ENSG00000108384.15,RAD51C,RAD51C,ENSP00000336701
2131,ENSG00000108389,ENSG00000108389.10,MTMR4,MTMR4,ENSP00000325285
2132,ENSG00000108395,ENSG00000108395.14,TRIM37,TRIM37,ENSP00000262294
2133,ENSG00000108406,ENSG00000108406.10,DHX40,DHX40,ENSP00000251241
2134,ENSG00000108423,ENSG00000108423.15,TUBD1,TUBD1,ENSP00000320797
2135,ENSG00000108424,ENSG00000108424.11,KPNB1,KPNB1,ENSP00000290158
2136,ENSG00000108433,ENSG00000108433.17,GOSR2,GOSR2,ENSP00000225567
2137,ENSG00000108439,ENSG00000108439.11,PNPO,PNPO,ENSP00000225573
2138,ENSG00000108443,ENSG00000108443.14,RPS6KB1,RPS6KB1,ENSP00000225577
2139,ENSG00000108448,ENSG00000108448.22,TRIM16L,TRIM16L,ENSP00000461386
2140,ENSG00000108465,ENSG00000108465.15,CDK5RAP3,CDK5RAP3,ENSP00000438886
2141,ENSG00000108468,ENSG00000108468.15,CBX1,CBX1,ENSP00000377060
2142,ENSG00000108469,ENSG00000108469.15,RECQL5,RECQL5,ENSP00000317636
2143,ENSG00000108474,ENSG00000108474.17,PIGL,PIGL,ENSP00000225609
2144,ENSG00000108479,ENSG00000108479.13,GALK1,GALK1,ENSP00000465930
2145,ENSG00000108506,ENSG00000108506.13,INTS2,INTS2,ENSP00000414237
2146,ENSG00000108509,ENSG00000108509.21,CAMTA2,CAMTA2,ENSP00000412886
2147,ENSG00000108510,ENSG00000108510.10,MED13,MED13,ENSP00000380888
2148,ENSG00000108515,ENSG00000108515.18,ENO3,ENO3,ENSP00000324105
2149,ENSG00000108523,ENSG00000108523.16,RNF167,RNF167,ENSP00000262482
2150,ENSG00000108528,ENSG00000108528.14,SLC25A11,SLC25A11,ENSP00000225665
2151,ENSG00000108556,ENSG00000108556.10,CHRNE,CHRNE,ENSP00000293780
2152,ENSG00000108557,ENSG00000108557.19,RAI1,RAI1,ENSP00000323074
2153,ENSG00000108559,ENSG00000108559.12,NUP88,NUP88,ENSP00000458954
2154,ENSG00000108561,ENSG00000108561.8,C1QBP,C1QBP,ENSP00000225698
2155,ENSG00000108578,ENSG00000108578.15,BLMH,BLMH,ENSP00000261714
2156,ENSG00000108582,ENSG00000108582.12,CPD,CPD,ENSP00000225719
2157,ENSG00000108587,ENSG00000108587.16,GOSR1,GOSR1,ENSP00000225724
2158,ENSG00000108588,ENSG00000108588.14,CCDC47,CCDC47,ENSP00000225726
2159,ENSG00000108590,ENSG00000108590.11,MED31,MED31,ENSP00000225728
2160,ENSG00000108591,ENSG00000108591.10,DRG2,DRG2,ENSP00000225729
2161,ENSG00000108592,ENSG00000108592.17,FTSJ3,FTSJ3,ENSP00000396673
2162,ENSG00000108599,ENSG00000108599.15,AKAP10,AKAP10,ENSP00000225737
2163,ENSG00000108604,ENSG00000108604.16,SMARCD2,SMARCD2,ENSP00000392617
2164,ENSG00000108622,ENSG00000108622.11,ICAM2,ICAM2,ENSP00000415283
2165,ENSG00000108639,ENSG00000108639.8,SYNGR2,SYNGR2,ENSP00000225777
2166,ENSG00000108641,ENSG00000108641.19,B9D1,B9D1,ENSP00000261499
2167,ENSG00000108651,ENSG00000108651.10,UTP6,UTP6,ENSP00000261708
2168,ENSG00000108666,ENSG00000108666.10,C17orf75,C17orf75,ENSP00000464275
2169,ENSG00000108669,ENSG00000108669.16,CYTH1,CYTH1,ENSP00000354398
2170,ENSG00000108671,ENSG00000108671.11,PSMD11,PSMD11,ENSP00000261712
2171,ENSG00000108679,ENSG00000108679.13,LGALS3BP,LGALS3BP,ENSP00000262776
2172,ENSG00000108733,ENSG00000108733.11,PEX12,PEX12,ENSP00000482609
2173,ENSG00000108771,ENSG00000108771.13,DHX58,DHX58,ENSP00000251642
2174,ENSG00000108773,ENSG00000108773.11,KAT2A,KAT2A,ENSP00000225916
2175,ENSG00000108774,ENSG00000108774.15,RAB5C,RAB5C,ENSP00000447053
2176,ENSG00000108784,ENSG00000108784.10,NAGLU,NAGLU,ENSP00000225927
2177,ENSG00000108786,ENSG00000108786.11,HSD17B1,HSD17B1,ENSP00000466799
2178,ENSG00000108788,ENSG00000108788.12,MLX,MLX,ENSP00000246912
2179,ENSG00000108798,ENSG00000108798.9,ABI3,ABI3,ENSP00000225941
2180,ENSG00000108799,ENSG00000108799.13,EZH1,EZH1,ENSP00000404658
2181,ENSG00000108819,ENSG00000108819.11,PPP1R9B,PPP1R9B,ENSP00000478767
2182,ENSG00000108826,ENSG00000108826.16,MRPL27,MRPL27,ENSP00000225969
2183,ENSG00000108828,ENSG00000108828.16,VAT1,VAT1,ENSP00000347872
2184,ENSG00000108829,ENSG00000108829.10,LRRC59,LRRC59,ENSP00000225972
2185,ENSG00000108840,ENSG00000108840.16,HDAC5,HDAC5,ENSP00000225983
2186,ENSG00000108848,ENSG00000108848.16,LUC7L3,LUC7L3,ENSP00000425092
2187,ENSG00000108854,ENSG00000108854.16,SMURF2,SMURF2,ENSP00000262435
2188,ENSG00000108861,ENSG00000108861.9,DUSP3,DUSP3,ENSP00000226004
2189,ENSG00000108883,ENSG00000108883.13,EFTUD2,EFTUD2,ENSP00000392094
2190,ENSG00000108932,ENSG00000108932.12,SLC16A6,SLC16A6,ENSP00000319991
2191,ENSG00000108946,ENSG00000108946.15,PRKAR1A,PRKAR1A,ENSP00000376475
2192,ENSG00000108953,ENSG00000108953.17,YWHAE,YWHAE,ENSP00000264335
2193,ENSG00000108960,ENSG00000108960.9,MMD,MMD,ENSP00000262065
2194,ENSG00000108961,ENSG00000108961.14,RANGRF,RANGRF,ENSP00000226105
2195,ENSG00000108963,ENSG00000108963.19,DPH1,DPH1,ENSP00000263083
2196,ENSG00000108984,ENSG00000108984.15,MAP2K6,MAP2K6,ENSP00000468348
2197,ENSG00000109016,ENSG00000109016.17,DHRS7B,DHRS7B,ENSP00000378887
2198,ENSG00000109046,ENSG00000109046.15,WSB1,WSB1,ENSP00000262394
2199,ENSG00000109062,ENSG00000109062.12,SLC9A3R1,SLC9A3R1,ENSP00000262613
2200,ENSG00000109065,ENSG00000109065.12,NAT9,NAT9,ENSP00000350467
2201,ENSG00000109066,ENSG00000109066.14,TMEM104,TMEM104,ENSP00000334849
2202,ENSG00000109079,ENSG00000109079.10,TNFAIP1,TNFAIP1,ENSP00000226225
2203,ENSG00000109083,ENSG00000109083.14,IFT20,IFT20,ENSP00000464443
2204,ENSG00000109084,ENSG00000109084.14,TMEM97,TMEM97,ENSP00000226230
2205,ENSG00000109103,ENSG00000109103.12,UNC119,UNC119,ENSP00000337040
2206,ENSG00000109107,ENSG00000109107.14,ALDOC,ALDOC,ENSP00000226253
2207,ENSG00000109111,ENSG00000109111.15,SUPT6H,SUPT6H,ENSP00000319104
2208,ENSG00000109113,ENSG00000109113.20,RAB34,RAB34,ENSP00000413156
